index,contact,day,month,duration,campaign,pdays,pdays_d,previous,poutcome,y
42069,cellular,14,aug,152.0,5,-1,-1,0,unknown,no
42070,cellular,13,aug,144.0,1,-1,-1,0,unknown,no
42071,cellular,13,aug,257.0,5,-1,-1,0,unknown,no
42072,cellular,13,aug,159.0,4,-1,-1,0,unknown,no
42073,cellular,13,aug,255.0,1,-1,-1,0,unknown,no
42074,cellular,13,aug,73.0,1,-1,-1,0,unknown,no
42075,cellular,13,aug,121.0,1,-1,-1,0,unknown,no
42076,cellular,13,aug,175.0,6,-1,-1,0,unknown,no
42077,cellular,13,aug,209.0,5,-1,-1,0,unknown,no
42078,telephone,13,aug,490.0,3,-1,-1,0,unknown,no
42079,cellular,13,aug,139.0,3,-1,-1,0,unknown,no
42080,cellular,13,aug,212.0,3,-1,-1,0,unknown,no
42081,cellular,13,aug,356.0,1,-1,-1,0,unknown,no
42082,cellular,13,aug,99.0,1,-1,-1,0,unknown,no
42083,cellular,13,aug,382.0,3,-1,-1,0,unknown,no
42084,cellular,14,aug,65.0,10,-1,-1,0,unknown,no
42085,cellular,13,aug,157.0,1,-1,-1,0,unknown,no
42086,cellular,13,aug,75.0,1,-1,-1,0,unknown,no
42087,cellular,13,aug,1148.0,2,-1,-1,0,unknown,yes
42088,cellular,13,aug,68.0,3,-1,-1,0,unknown,no
42089,cellular,13,aug,111.0,1,-1,-1,0,unknown,no
42090,cellular,13,aug,75.0,6,-1,-1,0,unknown,no
42091,cellular,13,aug,31.0,1,-1,-1,0,unknown,no
42092,cellular,13,aug,342.0,1,-1,-1,0,unknown,no
42093,cellular,13,aug,76.0,1,-1,-1,0,unknown,no
42094,cellular,13,aug,363.0,1,-1,-1,0,unknown,no
42095,cellular,13,aug,529.0,1,-1,-1,0,unknown,yes
42096,cellular,13,aug,388.0,3,-1,-1,0,unknown,no
42097,cellular,13,aug,418.0,4,-1,-1,0,unknown,no
42098,cellular,13,aug,73.0,3,-1,-1,0,unknown,no
42099,cellular,13,aug,205.0,4,-1,-1,0,unknown,no
42100,cellular,14,aug,75.0,3,-1,-1,0,unknown,no
42101,cellular,13,aug,740.0,4,-1,-1,0,unknown,no
42102,cellular,13,aug,127.0,2,-1,-1,0,unknown,no
42103,cellular,13,aug,113.0,6,-1,-1,0,unknown,no
42104,cellular,13,aug,158.0,7,-1,-1,0,unknown,no
42105,cellular,13,aug,536.0,5,-1,-1,0,unknown,no
42106,cellular,13,aug,449.0,4,-1,-1,0,unknown,no
42107,cellular,13,aug,275.0,12,-1,-1,0,unknown,no
42108,cellular,13,aug,48.0,13,-1,-1,0,unknown,no
42109,cellular,13,aug,399.0,2,-1,-1,0,unknown,no
42110,cellular,13,aug,58.0,5,-1,-1,0,unknown,no
42111,cellular,13,aug,413.0,5,-1,-1,0,unknown,no
42112,cellular,13,aug,75.0,5,-1,-1,0,unknown,no
42113,cellular,13,aug,293.0,3,-1,-1,0,unknown,no
42114,cellular,13,aug,67.0,5,-1,-1,0,unknown,no
42115,cellular,13,aug,150.0,4,-1,-1,0,unknown,no
42116,cellular,13,aug,274.0,3,-1,-1,0,unknown,no
42117,cellular,13,aug,399.0,3,-1,-1,0,unknown,no
42118,cellular,13,aug,107.0,8,-1,-1,0,unknown,no
42119,cellular,13,aug,233.0,8,-1,-1,0,unknown,no
42120,cellular,13,aug,109.0,3,-1,-1,0,unknown,no
42121,cellular,13,aug,394.0,4,-1,-1,0,unknown,no
42122,cellular,13,aug,202.0,3,-1,-1,0,unknown,no
42123,cellular,18,aug,92.0,5,-1,-1,0,unknown,no
42124,cellular,18,aug,115.0,4,-1,-1,0,unknown,no
42125,cellular,13,aug,152.0,2,-1,-1,0,unknown,no
42126,cellular,19,aug,1241.0,3,-1,-1,0,unknown,no
42127,unknown,19,aug,69.0,2,-1,-1,0,unknown,no
42128,cellular,19,aug,120.0,6,-1,-1,0,unknown,no
42129,cellular,19,aug,133.0,2,-1,-1,0,unknown,no
42130,cellular,19,aug,360.0,2,-1,-1,0,unknown,no
42131,cellular,19,aug,95.0,4,-1,-1,0,unknown,no
42132,cellular,19,aug,80.0,6,-1,-1,0,unknown,no
42133,cellular,19,aug,191.0,4,-1,-1,0,unknown,no
42134,cellular,19,aug,58.0,2,-1,-1,0,unknown,no
42135,cellular,19,aug,587.0,2,-1,-1,0,unknown,no
42136,cellular,19,aug,131.0,6,-1,-1,0,unknown,no
42137,cellular,19,aug,209.0,2,-1,-1,0,unknown,no
42138,cellular,19,aug,155.0,4,-1,-1,0,unknown,no
42139,cellular,19,aug,258.0,2,-1,-1,0,unknown,no
42140,cellular,19,aug,289.0,2,-1,-1,0,unknown,no
42141,cellular,19,aug,292.0,2,-1,-1,0,unknown,no
42142,cellular,19,aug,224.0,2,-1,-1,0,unknown,no
42143,cellular,19,aug,687.0,4,-1,-1,0,unknown,yes
42144,cellular,19,aug,74.0,2,-1,-1,0,unknown,no
42145,cellular,19,aug,119.0,4,-1,-1,0,unknown,no
42146,cellular,19,aug,35.0,4,-1,-1,0,unknown,no
42147,cellular,19,aug,129.0,4,-1,-1,0,unknown,no
42148,cellular,19,aug,120.0,6,-1,-1,0,unknown,no
42149,cellular,19,aug,99.0,6,-1,-1,0,unknown,no
42150,cellular,19,aug,950.0,6,-1,-1,0,unknown,yes
42151,cellular,19,aug,119.0,2,-1,-1,0,unknown,no
42152,cellular,19,aug,195.0,2,-1,-1,0,unknown,no
42153,cellular,18,aug,121.0,4,-1,-1,0,unknown,no
42154,cellular,19,aug,120.0,6,-1,-1,0,unknown,no
42155,cellular,19,aug,197.0,2,-1,-1,0,unknown,no
42156,cellular,19,aug,153.0,2,-1,-1,0,unknown,no
42157,cellular,19,aug,358.0,2,-1,-1,0,unknown,no
42158,cellular,19,aug,349.0,4,-1,-1,0,unknown,no
42159,cellular,19,aug,386.0,2,-1,-1,0,unknown,no
42160,cellular,19,aug,97.0,2,-1,-1,0,unknown,no
42161,cellular,19,aug,551.0,4,-1,-1,0,unknown,no
42162,cellular,19,aug,98.0,4,-1,-1,0,unknown,no
42163,cellular,19,aug,153.0,2,-1,-1,0,unknown,no
42164,cellular,19,aug,79.0,2,-1,-1,0,unknown,no
42165,cellular,19,aug,92.0,2,-1,-1,0,unknown,no
42166,cellular,19,aug,292.0,4,-1,-1,0,unknown,no
42167,cellular,19,aug,105.0,2,-1,-1,0,unknown,no
42168,cellular,19,aug,144.0,4,-1,-1,0,unknown,no
42169,cellular,19,aug,528.0,9,-1,-1,0,unknown,no
42170,cellular,19,aug,111.0,2,-1,-1,0,unknown,no
42171,cellular,19,aug,100.0,2,-1,-1,0,unknown,no
42172,cellular,19,aug,281.0,2,-1,-1,0,unknown,no
42173,cellular,19,aug,103.0,2,-1,-1,0,unknown,no
42174,cellular,19,aug,91.0,2,-1,-1,0,unknown,no
42175,cellular,19,aug,60.0,2,-1,-1,0,unknown,no
42176,cellular,19,aug,377.0,2,-1,-1,0,unknown,no
42177,cellular,19,aug,243.0,6,-1,-1,0,unknown,no
42178,cellular,19,aug,387.0,8,-1,-1,0,unknown,no
42179,cellular,19,aug,163.0,4,-1,-1,0,unknown,no
42180,cellular,19,aug,21.0,25,-1,-1,0,unknown,no
42181,cellular,19,aug,188.0,4,-1,-1,0,unknown,no
42182,cellular,19,aug,256.0,2,-1,-1,0,unknown,no
42183,cellular,19,aug,100.0,2,-1,-1,0,unknown,no
42184,cellular,19,aug,126.0,6,-1,-1,0,unknown,no
42185,cellular,19,aug,145.0,7,-1,-1,0,unknown,no
42186,cellular,19,aug,145.0,10,-1,-1,0,unknown,no
42187,cellular,19,aug,119.0,6,-1,-1,0,unknown,no
42188,cellular,19,aug,186.0,4,-1,-1,0,unknown,no
42189,cellular,19,aug,58.0,2,-1,-1,0,unknown,no
42190,cellular,19,aug,80.0,6,-1,-1,0,unknown,no
42191,cellular,19,aug,290.0,2,-1,-1,0,unknown,no
42192,cellular,19,aug,332.0,2,-1,-1,0,unknown,no
42193,cellular,19,aug,111.0,4,-1,-1,0,unknown,no
42194,cellular,19,aug,149.0,2,-1,-1,0,unknown,no
42195,cellular,19,aug,90.0,4,-1,-1,0,unknown,no
42196,cellular,19,aug,143.0,2,-1,-1,0,unknown,no
42197,cellular,19,aug,339.0,2,-1,-1,0,unknown,no
42198,cellular,19,aug,109.0,2,-1,-1,0,unknown,no
42199,cellular,19,aug,131.0,2,-1,-1,0,unknown,no
42200,cellular,19,aug,133.0,4,-1,-1,0,unknown,no
42201,cellular,19,aug,260.0,2,-1,-1,0,unknown,no
42202,cellular,19,aug,193.0,2,-1,-1,0,unknown,no
42203,cellular,19,aug,101.0,2,-1,-1,0,unknown,no
42204,cellular,19,aug,323.0,6,-1,-1,0,unknown,no
42205,cellular,19,aug,125.0,13,-1,-1,0,unknown,no
42206,cellular,19,aug,129.0,11,-1,-1,0,unknown,no
42207,cellular,19,aug,204.0,4,-1,-1,0,unknown,no
42208,cellular,19,aug,178.0,2,-1,-1,0,unknown,no
42209,telephone,19,aug,225.0,4,-1,-1,0,unknown,no
42210,cellular,19,aug,160.0,4,-1,-1,0,unknown,no
42211,cellular,19,aug,183.0,20,-1,-1,0,unknown,no
42212,cellular,19,aug,222.0,4,-1,-1,0,unknown,no
42213,cellular,19,aug,113.0,6,-1,-1,0,unknown,no
42214,cellular,19,aug,406.0,2,-1,-1,0,unknown,no
42215,cellular,19,aug,176.0,4,-1,-1,0,unknown,no
42216,cellular,19,aug,409.0,2,-1,-1,0,unknown,no
42217,cellular,19,aug,323.0,4,-1,-1,0,unknown,no
42218,cellular,19,aug,109.0,6,-1,-1,0,unknown,no
42219,cellular,19,aug,190.0,2,-1,-1,0,unknown,no
42220,cellular,19,aug,175.0,6,-1,-1,0,unknown,no
42221,cellular,19,aug,156.0,4,-1,-1,0,unknown,no
42222,cellular,19,aug,133.0,4,-1,-1,0,unknown,no
42223,cellular,19,aug,194.0,2,-1,-1,0,unknown,no
42224,cellular,19,aug,117.0,6,-1,-1,0,unknown,no
42225,cellular,19,aug,167.0,2,-1,-1,0,unknown,no
42226,cellular,19,aug,164.0,2,-1,-1,0,unknown,no
42227,cellular,19,aug,129.0,4,-1,-1,0,unknown,no
42228,cellular,19,aug,452.0,2,-1,-1,0,unknown,no
42229,cellular,19,aug,159.0,4,-1,-1,0,unknown,no
42230,cellular,19,aug,276.0,2,-1,-1,0,unknown,no
42231,cellular,19,aug,130.0,2,-1,-1,0,unknown,no
42232,cellular,19,aug,97.0,5,-1,-1,0,unknown,no
42233,cellular,19,aug,118.0,2,-1,-1,0,unknown,no
42234,cellular,19,aug,245.0,2,-1,-1,0,unknown,no
42235,cellular,19,aug,168.0,2,-1,-1,0,unknown,no
42236,cellular,19,aug,111.0,2,-1,-1,0,unknown,no
42237,cellular,19,aug,609.0,4,-1,-1,0,unknown,no
42238,cellular,19,aug,85.0,6,-1,-1,0,unknown,no
42239,cellular,19,aug,256.0,2,-1,-1,0,unknown,no
42240,cellular,19,aug,347.0,3,-1,-1,0,unknown,no
42241,cellular,19,aug,207.0,3,-1,-1,0,unknown,no
42242,cellular,19,aug,228.0,5,-1,-1,0,unknown,no
42243,cellular,19,aug,112.0,7,-1,-1,0,unknown,no
42244,cellular,19,aug,386.0,3,-1,-1,0,unknown,no
42245,cellular,19,aug,219.0,2,-1,-1,0,unknown,no
42246,cellular,19,aug,199.0,5,-1,-1,0,unknown,no
42247,cellular,19,aug,123.0,5,-1,-1,0,unknown,no
42248,cellular,19,aug,147.0,3,-1,-1,0,unknown,no
42249,cellular,19,aug,308.0,2,-1,-1,0,unknown,no
42250,cellular,19,aug,37.0,5,-1,-1,0,unknown,no
42251,cellular,19,aug,119.0,9,-1,-1,0,unknown,no
42252,cellular,19,aug,137.0,2,-1,-1,0,unknown,no
42253,cellular,19,aug,629.0,7,-1,-1,0,unknown,no
42254,cellular,19,aug,249.0,3,-1,-1,0,unknown,no
42255,cellular,19,aug,290.0,15,-1,-1,0,unknown,yes
42256,cellular,19,aug,599.0,3,-1,-1,0,unknown,no
42257,cellular,19,aug,205.0,5,-1,-1,0,unknown,no
42258,cellular,19,aug,332.0,3,-1,-1,0,unknown,no
42259,cellular,19,aug,160.0,3,-1,-1,0,unknown,no
42260,cellular,19,aug,268.0,14,-1,-1,0,unknown,no
42261,telephone,19,aug,105.0,5,-1,-1,0,unknown,no
42262,cellular,19,aug,207.0,6,-1,-1,0,unknown,no
42263,cellular,19,aug,187.0,4,-1,-1,0,unknown,no
42264,cellular,19,aug,166.0,3,-1,-1,0,unknown,no
42265,cellular,19,aug,152.0,3,-1,-1,0,unknown,no
42266,cellular,20,aug,649.0,2,-1,-1,0,unknown,yes
42267,cellular,20,aug,261.0,2,-1,-1,0,unknown,no
42268,cellular,20,aug,43.0,2,-1,-1,0,unknown,no
42269,cellular,20,aug,143.0,2,-1,-1,0,unknown,no
42270,cellular,20,aug,216.0,2,-1,-1,0,unknown,no
42271,cellular,20,aug,183.0,4,-1,-1,0,unknown,no
42272,cellular,20,aug,143.0,4,-1,-1,0,unknown,no
42273,cellular,20,aug,117.0,4,-1,-1,0,unknown,no
42274,cellular,20,aug,255.0,8,-1,-1,0,unknown,no
42275,cellular,20,aug,190.0,12,-1,-1,0,unknown,no
42276,cellular,20,aug,68.0,8,-1,-1,0,unknown,no
42277,cellular,20,aug,582.0,7,-1,-1,0,unknown,no
42278,cellular,20,aug,83.0,6,-1,-1,0,unknown,no
42279,cellular,20,aug,131.0,8,-1,-1,0,unknown,no
42280,cellular,20,aug,108.0,5,-1,-1,0,unknown,no
42281,cellular,20,aug,46.0,5,-1,-1,0,unknown,no
42282,cellular,19,aug,103.0,4,-1,-1,0,unknown,no
42283,cellular,19,aug,695.0,3,-1,-1,0,unknown,no
42284,cellular,19,aug,173.0,3,-1,-1,0,unknown,no
42285,cellular,19,aug,159.0,2,-1,-1,0,unknown,no
42286,cellular,19,aug,561.0,3,-1,-1,0,unknown,no
42287,cellular,19,aug,235.0,5,-1,-1,0,unknown,no
42288,cellular,19,aug,836.0,3,-1,-1,0,unknown,yes
42289,cellular,19,aug,329.0,4,-1,-1,0,unknown,no
42290,cellular,19,aug,97.0,9,-1,-1,0,unknown,no
42291,cellular,19,aug,288.0,2,-1,-1,0,unknown,no
42292,cellular,19,aug,117.0,3,-1,-1,0,unknown,no
42293,cellular,19,aug,285.0,1,-1,-1,0,unknown,no
42294,telephone,19,aug,18.0,20,-1,-1,0,unknown,no
42295,cellular,19,aug,264.0,1,-1,-1,0,unknown,no
42296,cellular,19,aug,729.0,5,-1,-1,0,unknown,no
42297,cellular,19,aug,130.0,1,-1,-1,0,unknown,no
42298,cellular,19,aug,294.0,3,-1,-1,0,unknown,no
42299,cellular,19,aug,202.0,1,-1,-1,0,unknown,no
42300,cellular,19,aug,98.0,1,-1,-1,0,unknown,no
42301,cellular,19,aug,153.0,7,-1,-1,0,unknown,no
42302,cellular,19,aug,141.0,3,-1,-1,0,unknown,no
42303,cellular,19,aug,1032.0,3,-1,-1,0,unknown,yes
42304,cellular,19,aug,1059.0,5,-1,-1,0,unknown,no
42305,cellular,19,aug,121.0,4,-1,-1,0,unknown,no
42306,cellular,19,aug,42.0,1,-1,-1,0,unknown,no
42307,cellular,19,aug,19.0,18,-1,-1,0,unknown,no
42308,cellular,19,aug,328.0,1,-1,-1,0,unknown,no
42309,cellular,19,aug,53.0,4,-1,-1,0,unknown,no
42310,cellular,19,aug,156.0,2,-1,-1,0,unknown,no
42311,cellular,19,aug,486.0,4,-1,-1,0,unknown,no
42312,cellular,19,aug,99.0,2,-1,-1,0,unknown,no
42313,cellular,19,aug,824.0,2,-1,-1,0,unknown,no
42314,cellular,19,aug,15.0,18,-1,-1,0,unknown,no
42315,cellular,19,aug,280.0,4,-1,-1,0,unknown,no
42316,cellular,19,aug,28.0,17,-1,-1,0,unknown,no
42317,cellular,19,aug,367.0,1,-1,-1,0,unknown,no
42318,cellular,19,aug,178.0,1,-1,-1,0,unknown,no
42319,cellular,19,aug,87.0,1,-1,-1,0,unknown,no
42320,cellular,19,aug,86.0,5,-1,-1,0,unknown,no
42321,cellular,19,aug,135.0,3,-1,-1,0,unknown,no
42322,cellular,19,aug,78.0,3,-1,-1,0,unknown,no
42323,cellular,19,aug,82.0,4,-1,-1,0,unknown,no
42324,cellular,19,aug,313.0,3,-1,-1,0,unknown,no
42325,cellular,19,aug,392.0,3,-1,-1,0,unknown,no
42326,cellular,19,aug,118.0,3,-1,-1,0,unknown,no
42327,cellular,19,aug,106.0,7,-1,-1,0,unknown,no
42328,cellular,19,aug,61.0,6,-1,-1,0,unknown,no
42329,cellular,19,aug,61.0,5,-1,-1,0,unknown,no
42330,cellular,19,aug,59.0,3,-1,-1,0,unknown,no
42331,cellular,19,aug,271.0,3,-1,-1,0,unknown,no
42332,cellular,19,aug,158.0,8,-1,-1,0,unknown,no
42333,cellular,19,aug,171.0,7,-1,-1,0,unknown,no
42334,cellular,19,aug,44.0,1,-1,-1,0,unknown,no
42335,cellular,19,aug,173.0,1,-1,-1,0,unknown,no
42336,cellular,19,aug,211.0,2,-1,-1,0,unknown,no
42337,cellular,19,aug,199.0,3,-1,-1,0,unknown,no
42338,cellular,19,aug,88.0,1,-1,-1,0,unknown,no
42339,cellular,19,aug,134.0,1,-1,-1,0,unknown,no
42340,cellular,19,aug,220.0,1,-1,-1,0,unknown,no
42341,cellular,19,aug,88.0,1,-1,-1,0,unknown,no
42342,cellular,19,aug,155.0,3,-1,-1,0,unknown,no
42343,cellular,19,aug,255.0,1,-1,-1,0,unknown,no
42344,cellular,19,aug,227.0,4,-1,-1,0,unknown,no
42345,cellular,19,aug,359.0,4,-1,-1,0,unknown,no
42346,cellular,19,aug,1293.0,8,-1,-1,0,unknown,yes
42347,cellular,18,aug,204.0,7,-1,-1,0,unknown,no
42348,cellular,18,aug,271.0,8,-1,-1,0,unknown,no
42349,cellular,18,aug,65.0,3,-1,-1,0,unknown,no
42350,cellular,18,aug,93.0,3,-1,-1,0,unknown,no
42351,telephone,18,aug,212.0,2,-1,-1,0,unknown,no
42352,cellular,18,aug,91.0,4,-1,-1,0,unknown,no
42353,cellular,18,aug,80.0,13,-1,-1,0,unknown,no
42354,cellular,18,aug,66.0,4,-1,-1,0,unknown,no
42355,cellular,18,aug,74.0,3,-1,-1,0,unknown,no
42356,cellular,18,aug,781.0,2,-1,-1,0,unknown,no
42357,cellular,18,aug,191.0,2,-1,-1,0,unknown,no
42358,cellular,18,aug,130.0,2,-1,-1,0,unknown,no
42359,cellular,18,aug,70.0,2,-1,-1,0,unknown,no
42360,cellular,18,aug,68.0,4,-1,-1,0,unknown,no
42361,cellular,18,aug,150.0,2,-1,-1,0,unknown,no
42362,telephone,18,aug,201.0,11,-1,-1,0,unknown,no
42363,cellular,18,aug,254.0,8,-1,-1,0,unknown,no
42364,cellular,18,aug,52.0,3,-1,-1,0,unknown,no
42365,cellular,18,aug,80.0,6,-1,-1,0,unknown,no
42366,cellular,18,aug,263.0,4,-1,-1,0,unknown,no
42367,telephone,18,aug,268.0,2,-1,-1,0,unknown,no
42368,cellular,18,aug,101.0,2,-1,-1,0,unknown,no
42369,cellular,18,aug,128.0,2,-1,-1,0,unknown,no
42370,cellular,18,aug,102.0,7,-1,-1,0,unknown,no
42371,cellular,18,aug,471.0,8,-1,-1,0,unknown,yes
42372,cellular,18,aug,1126.0,5,-1,-1,0,unknown,no
42373,cellular,18,aug,75.0,2,-1,-1,0,unknown,no
42374,cellular,18,aug,150.0,4,-1,-1,0,unknown,no
42375,cellular,18,aug,215.0,6,-1,-1,0,unknown,no
42376,cellular,18,aug,1364.0,4,-1,-1,0,unknown,no
42377,cellular,18,aug,149.0,5,-1,-1,0,unknown,no
42378,cellular,18,aug,37.0,4,-1,-1,0,unknown,no
42379,cellular,18,aug,202.0,14,-1,-1,0,unknown,no
42380,cellular,18,aug,135.0,6,-1,-1,0,unknown,no
42381,cellular,18,aug,504.0,7,-1,-1,0,unknown,yes
42382,cellular,18,aug,178.0,4,-1,-1,0,unknown,no
42383,cellular,18,aug,260.0,8,-1,-1,0,unknown,no
42384,cellular,18,aug,128.0,4,-1,-1,0,unknown,no
42385,cellular,18,aug,1576.0,8,-1,-1,0,unknown,yes
42386,cellular,18,aug,261.0,7,-1,-1,0,unknown,no
42387,cellular,18,aug,64.0,7,-1,-1,0,unknown,no
42388,cellular,18,aug,377.0,7,-1,-1,0,unknown,no
42389,cellular,18,aug,384.0,11,-1,-1,0,unknown,yes
42390,cellular,18,aug,62.0,6,-1,-1,0,unknown,no
42391,cellular,18,aug,249.0,6,-1,-1,0,unknown,no
42392,cellular,18,aug,984.0,2,-1,-1,0,unknown,no
42393,cellular,18,aug,82.0,3,-1,-1,0,unknown,no
42394,cellular,18,aug,134.0,2,-1,-1,0,unknown,no
42395,cellular,18,aug,22.0,2,-1,-1,0,unknown,no
42396,cellular,18,aug,86.0,2,-1,-1,0,unknown,no
42397,cellular,18,aug,520.0,7,-1,-1,0,unknown,yes
42398,cellular,18,aug,547.0,11,-1,-1,0,unknown,no
42399,cellular,18,aug,79.0,2,-1,-1,0,unknown,no
42400,cellular,18,aug,58.0,4,-1,-1,0,unknown,no
42401,cellular,18,aug,166.0,6,-1,-1,0,unknown,no
42402,cellular,18,aug,124.0,4,-1,-1,0,unknown,no
42403,cellular,18,aug,498.0,3,-1,-1,0,unknown,no
42404,cellular,18,aug,111.0,3,-1,-1,0,unknown,no
42405,cellular,18,aug,67.0,4,-1,-1,0,unknown,no
42406,cellular,18,aug,75.0,5,-1,-1,0,unknown,no
42407,cellular,18,aug,75.0,7,-1,-1,0,unknown,no
42408,cellular,18,aug,128.0,4,-1,-1,0,unknown,no
42409,cellular,18,aug,219.0,4,-1,-1,0,unknown,no
42410,cellular,18,aug,100.0,4,-1,-1,0,unknown,no
42411,cellular,18,aug,98.0,12,-1,-1,0,unknown,no
42412,cellular,18,aug,90.0,6,-1,-1,0,unknown,no
42413,cellular,18,aug,207.0,6,-1,-1,0,unknown,no
42414,cellular,18,aug,309.0,4,-1,-1,0,unknown,yes
42415,cellular,18,aug,142.0,3,-1,-1,0,unknown,no
42416,cellular,18,aug,113.0,4,-1,-1,0,unknown,no
42417,cellular,18,aug,63.0,4,-1,-1,0,unknown,no
42418,cellular,18,aug,104.0,3,-1,-1,0,unknown,no
42419,cellular,18,aug,27.0,17,-1,-1,0,unknown,no
42420,cellular,18,aug,100.0,6,-1,-1,0,unknown,no
42421,cellular,18,aug,86.0,7,-1,-1,0,unknown,no
42422,cellular,18,aug,104.0,4,-1,-1,0,unknown,no
42423,cellular,18,aug,195.0,3,-1,-1,0,unknown,no
42424,cellular,18,aug,98.0,6,-1,-1,0,unknown,no
42425,cellular,18,aug,69.0,6,-1,-1,0,unknown,no
42426,cellular,18,aug,119.0,7,-1,-1,0,unknown,no
42427,cellular,18,aug,96.0,11,-1,-1,0,unknown,no
42428,cellular,18,aug,203.0,4,-1,-1,0,unknown,no
42429,cellular,18,aug,585.0,3,-1,-1,0,unknown,no
42430,cellular,18,aug,140.0,13,-1,-1,0,unknown,no
42431,cellular,18,aug,471.0,2,-1,-1,0,unknown,no
42432,telephone,18,aug,331.0,2,-1,-1,0,unknown,no
42433,cellular,18,aug,144.0,2,-1,-1,0,unknown,no
42434,telephone,18,aug,199.0,2,-1,-1,0,unknown,no
42435,telephone,18,aug,79.0,2,-1,-1,0,unknown,no
42436,telephone,18,aug,29.0,2,-1,-1,0,unknown,no
42437,cellular,18,aug,36.0,4,-1,-1,0,unknown,no
42438,telephone,18,aug,161.0,2,-1,-1,0,unknown,no
42439,cellular,18,aug,119.0,7,-1,-1,0,unknown,no
42440,cellular,18,aug,169.0,3,-1,-1,0,unknown,no
42441,cellular,18,aug,80.0,2,-1,-1,0,unknown,no
42442,cellular,18,aug,280.0,2,-1,-1,0,unknown,no
42443,telephone,18,aug,253.0,2,-1,-1,0,unknown,no
42444,telephone,18,aug,212.0,2,-1,-1,0,unknown,no
42445,cellular,18,aug,168.0,2,-1,-1,0,unknown,no
42446,cellular,18,aug,697.0,4,-1,-1,0,unknown,yes
42447,cellular,18,aug,93.0,2,-1,-1,0,unknown,no
42448,cellular,18,aug,29.0,3,-1,-1,0,unknown,no
42449,telephone,18,aug,63.0,2,-1,-1,0,unknown,no
42450,cellular,18,aug,431.0,6,-1,-1,0,unknown,no
42451,cellular,18,aug,147.0,10,-1,-1,0,unknown,no
42452,cellular,18,aug,129.0,3,-1,-1,0,unknown,no
42453,cellular,18,aug,235.0,4,-1,-1,0,unknown,no
42454,cellular,18,aug,998.0,6,-1,-1,0,unknown,yes
42455,cellular,18,aug,286.0,5,-1,-1,0,unknown,no
42456,cellular,19,aug,153.0,3,-1,-1,0,unknown,no
42457,cellular,19,aug,255.0,2,-1,-1,0,unknown,no
42458,cellular,19,aug,213.0,2,-1,-1,0,unknown,no
42459,cellular,19,aug,222.0,2,-1,-1,0,unknown,no
42460,cellular,19,aug,70.0,2,-1,-1,0,unknown,no
42461,cellular,19,aug,87.0,2,-1,-1,0,unknown,no
42462,cellular,19,aug,331.0,2,-1,-1,0,unknown,no
42463,cellular,19,aug,432.0,15,-1,-1,0,unknown,no
42464,cellular,19,aug,162.0,2,-1,-1,0,unknown,no
42465,cellular,19,aug,78.0,2,-1,-1,0,unknown,no
42466,cellular,19,aug,56.0,7,-1,-1,0,unknown,no
42467,cellular,19,aug,134.0,2,-1,-1,0,unknown,no
42468,cellular,19,aug,133.0,20,-1,-1,0,unknown,no
42469,cellular,19,aug,54.0,2,-1,-1,0,unknown,no
42470,cellular,19,aug,81.0,2,-1,-1,0,unknown,no
42471,cellular,19,aug,112.0,2,-1,-1,0,unknown,no
42472,cellular,19,aug,158.0,2,-1,-1,0,unknown,no
42473,cellular,19,aug,177.0,8,-1,-1,0,unknown,no
42474,cellular,19,aug,316.0,2,-1,-1,0,unknown,no
42475,cellular,19,aug,645.0,14,-1,-1,0,unknown,yes
42476,cellular,19,aug,286.0,2,-1,-1,0,unknown,no
42477,cellular,19,aug,122.0,2,-1,-1,0,unknown,no
42478,cellular,19,aug,203.0,2,-1,-1,0,unknown,no
42479,cellular,19,aug,58.0,2,-1,-1,0,unknown,no
42480,cellular,19,aug,156.0,2,-1,-1,0,unknown,no
42481,cellular,19,aug,116.0,7,-1,-1,0,unknown,no
42482,cellular,19,aug,55.0,4,-1,-1,0,unknown,no
42483,cellular,19,aug,215.0,2,-1,-1,0,unknown,no
42484,cellular,19,aug,104.0,2,-1,-1,0,unknown,no
42485,telephone,19,aug,223.0,7,-1,-1,0,unknown,no
42486,cellular,19,aug,121.0,4,-1,-1,0,unknown,no
42487,cellular,19,aug,113.0,2,-1,-1,0,unknown,no
42488,cellular,19,aug,101.0,2,-1,-1,0,unknown,no
42489,cellular,19,aug,68.0,2,-1,-1,0,unknown,no
42490,cellular,19,aug,504.0,4,-1,-1,0,unknown,no
42491,cellular,19,aug,92.0,4,-1,-1,0,unknown,no
42492,cellular,19,aug,199.0,2,-1,-1,0,unknown,no
42493,cellular,19,aug,198.0,6,-1,-1,0,unknown,no
42494,cellular,19,aug,141.0,2,-1,-1,0,unknown,no
42495,cellular,19,aug,134.0,9,-1,-1,0,unknown,no
42496,cellular,19,aug,75.0,2,-1,-1,0,unknown,no
42497,cellular,19,aug,490.0,4,-1,-1,0,unknown,no
42498,cellular,19,aug,284.0,2,-1,-1,0,unknown,no
42499,cellular,19,aug,91.0,2,-1,-1,0,unknown,no
42500,cellular,19,aug,151.0,11,-1,-1,0,unknown,no
42501,cellular,19,aug,144.0,2,-1,-1,0,unknown,no
42502,cellular,19,aug,189.0,2,-1,-1,0,unknown,no
42503,cellular,19,aug,83.0,2,-1,-1,0,unknown,no
